$\lambda_M$,$M_\mathrm{min}$,$M_\mathrm{max}$,$\lambda_\mu$,$\mu_\mathrm{min}$,$\mu_\mathrm{max}$,$\mu_a$,$\sigma_a$,$R$
0.7348930166940982,0.346461321420174,0.13461086292029156,0.9007759228779685,0.48695038796143897,0.869033623324712,0.8007288972490008,0.044204091229720195,0.6247354808370562
0.4891304347826087,0.36062047101449274,0.3970788043478261,0.09069293478260869,0.7916666666666666,0.008378623188405798,0.14639945652173914,0.2458106884057971,0.6099411231884058
0.7365787079162875,0.02388535031847134,0.7123521383075523,0.2586442220200182,0.9944267515923567,0.9881710646041856,0.37829845313921745,0.7866242038216561,0.8630573248407644
0.6501995059851795,0.25356260687820636,0.0442713281398442,0.9109823294698841,0.08493254797643929,0.9722591677750333,0.5076002280068402,0.4443283298498955,0.8760212806384191
0.5923115327009486,0.5164253619570645,0.6827758362456315,0.6983524712930604,0.12531203195207188,0.5169246130803794,0.708836744882676,0.3233150274588118,0.3373939091362956
0.5501641736592484,0.3891827800072966,0.3931959139000365,0.0290952207223641,0.67493615468807,0.9563115651222182,0.6353520612914995,0.12194454578620942,0.852882159795695
0.6008627773212818,0.8788003286770748,0.3243631881676253,0.4847986852917009,0.9105382087099425,0.4314913722267872,0.05505341002465078,0.05125308134757601,0.518898931799507
0.6524923480542195,0.10242675994752952,0.06263664188893747,0.09838216003498032,0.5884346305203323,0.654787931788369,0.043288150415391344,0.0984914735461303,0.9194359422824662
0.6070250339607995,0.35988744420725793,0.10945080535610324,0.25984863186493307,0.28614399379002525,0.9183970502619833,0.2554822433533864,0.16543760915971278,0.673394139336309
0.024955436720142603,0.7714165880255845,0.3195973576596414,0.513054419628814,0.7651253014574814,0.43137254901960786,0.39792387543252594,0.9708503722344553,0.17825311942959002
0.7605126575574621,0.5655121279525473,0.2113123609787099,0.49168520283868233,0.705751509374007,0.932634254845885,0.26331956360555026,0.9919500052960492,0.7025738798856054
0.595731454620804,0.8126813095731454,0.20192706174886035,0.6381060920016577,0.193327807708247,0.03864484044757563,0.7103191048487361,0.46301284707832574,0.8792996270203066
0.7183933274802459,0.06233538191395961,0.9206540825285338,0.0660667251975417,0.06935908691834942,0.8447102721685689,0.3084942932396839,0.16802019315188763,0.8698419666374012
0.41698297364710984,0.6597982865199002,0.6716191302461773,0.8004554820518381,0.656436395184904,0.2941112677583776,0.42999674655677256,0.2725300943498536,0.9797202038824423
0.6374935266701192,0.4730191610564474,0.153909891248058,0.09414810978767478,0.6595546349041947,0.7029518384256862,0.3418953909891248,0.3450025893319524,0.8512687726566546
0.7020115922263893,0.4381179679509035,0.23570860325036935,0.01602454824411865,0.5322195704057279,0.54733492442323,0.8528241845664281,0.4144789180588703,0.5543811796795091
0.4623762376237624,0.40737073707370736,0.3308030803080308,0.9903190319031904,0.01639163916391639,0.3944994499449945,0.7134213421342134,0.6961496149614962,0.571947194719472
0.5534312051894845,0.9591441902810971,0.009218163195629908,0.15693638329350176,0.29862296574485037,0.8083532491180152,0.860475702742688,0.8139296688289519,0.7066120405143963
0.22488917720834684,0.3150610876851552,0.5196237431073629,0.3625256784517245,0.6339063682560276,0.4533463077089415,0.6063358200886583,0.5560601146069846,0.25743323602551627
0.8735375452031483,0.9162944054456499,0.45213784301212506,0.7699425654116145,0.22569666028504573,0.9067219740480749,0.5771112529249096,0.8302488832163369,0.8014252286747501
0.7310151878497202,0.41127098321342925,0.541466826538769,0.5531574740207834,0.52328137490008,0.05755395683453238,0.17086330935251798,0.7183253397282174,0.2829736211031175
0.6767432486900443,0.8224506247480855,0.9722893994357114,0.9744054816606207,0.21432889963724305,0.6375453446191052,0.14338976219266425,0.8199314792422411,0.8347440548166062
0.9622768608959246,0.3378241832266756,0.8739193892444145,0.9124284270798249,0.4560458066689121,0.06410688222746155,0.021443808240709555,0.8482092736050297,0.8066689120916133
0.9547013720742534,0.2712873284907183,0.21085552865213883,0.4269572235673931,0.9389628732849071,0.8066989507667474,0.8355528652138822,0.4261501210653753,0.6091606133979015
0.8979652020053082,0.38297454045021134,0.1329991153052197,0.9637275140076673,0.16209574363511256,0.26019856482846754,0.8724073527966185,0.24427405878305317,0.056325567679150694
0.615608722521409,0.17780524410700096,0.4272093228568906,0.36664606691974927,0.9830493511079721,0.5650216297342633,0.5923898649245166,0.574468085106383,0.18663370707159885
0.0586583126282813,0.4745597925893918,0.37247488387166466,0.6660905260883656,0.8382845414281085,0.11364372906989305,0.6987144863346657,0.5139894134168738,0.17737928054445284
0.31261120996441283,0.163923487544484,0.3243994661921708,0.10409252669039146,0.8627669039145908,0.7037366548042705,0.6223309608540926,0.37377669039145905,0.30015569395017794
0.33403361344537813,0.8845773603559071,0.7810182896688087,0.666584280771132,0.5355907068709836,0.7093425605536332,0.7008156203657934,0.8627039050914483,0.3395946613939694
0.07151806222593443,0.5991856337439967,0.3872415953226143,0.3390060555439549,0.7950511589058259,0.23814992691584883,0.4046773856755064,0.0589893505951138,0.5507412821048235
0.5271639975674032,0.43482667747820797,0.3773565781471721,0.22937360632475168,0.23140077032231907,0.7359618893168457,0.1854855057774174,0.4555037502533955,0.3917494425299007
0.7007018338238623,0.1313108444645687,0.2756395743717455,0.8572560561467059,0.42970341860991623,0.6859859633235228,0.8137876386687797,0.5990491283676703,0.39121575730133573
0.9716136406934655,0.49485616307868163,0.4719946656506001,0.12926271670794437,0.7400457229948562,0.6967993903600685,0.8582587159458944,0.6955610592493808,0.89626595542008
0.8127292085650065,0.22169643913403525,0.38459718443156277,0.22950431799361173,0.9679403761977996,0.8147403288773216,0.6648527150124216,0.14574707204542767,0.42505619306755
0.2772920869760144,0.7952252858103565,0.05032503922887245,0.7746021071508631,0.16577000672494957,0.32638421878502577,0.28771575879847566,0.6728312037659717,0.20937009639094373
0.6838666282309984,0.7671759392716441,0.6215047564139522,0.36734889977899493,0.8134909195733641,0.5070625540501585,0.4736235226289997,0.3312193715768233,0.47227827423849333
0.09929664873810509,0.028340918494000826,0.41849400082747207,0.041477037649979315,0.89480761274307,0.12970624741414977,0.8158874637980968,0.3077161770790236,0.7128671907323127
0.7406053683609366,0.35853797829811535,0.2251284980011422,0.05779554540262707,0.9803540833809252,0.06944603083952028,0.11067961165048544,0.7141062250142776,0.48463735008566533
0.6741076242855603,0.5077105575326216,0.507926237463604,0.9910492828642294,0.12466300010783997,0.4199288256227758,0.42327186455300336,0.7161652108271326,0.4783780869190122
0.6589180503481521,0.8882699517943224,0.8946973754686663,0.43117300482056775,0.9268344938403856,0.014783074450990894,0.7257632565613283,0.9407605784681307,0.2579539367970005
0.8283281039892425,0.9806364858807709,0.4147915732855222,0.8658000896458987,0.08901837740923353,0.9275661138502913,0.7524876736889288,0.0709995517705065,0.9204840878529807
0.34738074334211294,0.3424056189640035,0.4665886254999512,0.6446200370695542,0.6079406887132963,0.6711540337528046,0.1887620719929763,0.8659642961662277,0.2350014632718759
0.33904761904761904,0.2858201058201058,0.44074074074074077,0.37915343915343913,0.4002116402116402,0.26476190476190475,0.03312169312169312,0.48074074074074075,0.5825396825396826
0.18311860553239864,0.6570670708601744,0.19353921940128838,0.7176013641530883,0.10174308450170519,0.16331943918150815,0.1856763925729443,0.8132815460401668,0.31773399014778325
0.6082635983263598,0.1786610878661088,0.8387029288702929,0.19748953974895397,0.7773012552301255,0.7914225941422595,0.27635983263598324,0.6426778242677824,0.40930962343096233
0.9487729330474148,0.9524660471765547,0.022396950202525613,0.1132952108649035,0.8538241601143675,0.7843697879437693,0.22516082916368835,0.6536812008577555,0.6154395997140815
0.022638223770134958,0.8746190683500218,0.5851110143665651,0.7270352633870265,0.7620809751850239,0.1975402699172834,0.1043752720940357,0.5842403134523291,0.5251414888985634
0.033025696706478466,0.32908070937386896,0.44733984799131377,0.009048136083966703,0.7027687296416938,0.9627216793340572,0.19643503438291712,0.5995294969236338,0.5552841114730366
0.1557070595997361,0.6593358258192215,0.9421596657136574,0.4848251594457884,0.25555311194193975,0.4975808225203431,0.28392346602155266,0.6987024411700022,0.9029030129755883
0.6504603289541739,0.8532119582083376,0.1964415020171718,0.7244232957484225,0.3819178649012103,0.864177097341471,0.35171200993069207,0.13375400848246613,0.5791869245888073
0.3593612914546412,0.9684155114932445,0.33058431303737495,0.3679592911037024,0.2745218459378838,0.920863309352518,0.7736444990349184,0.02237234602561853,0.36699420951044043
0.37131869244003646,0.3910535370913875,0.027223965185709947,0.6527679384677664,0.6813075599635664,0.7718854366966906,0.4997469891711365,0.16536787774516748,0.5079445400263132
0.355482688783875,0.004629183142058057,0.3201851673256823,0.7578358568810879,0.4890539106953419,0.038480084868357606,0.6397916867586074,0.35191436011187194,0.5226154884752628
0.6898887276245766,0.07341557813255926,0.2966860183841316,0.016932752781809387,0.050677310111272376,0.4788340590227383,0.05091920657958394,0.5208030962747944,0.9874213836477987
0.6150181488203267,0.10696460980036297,0.10480943738656988,0.7108666061705989,0.8915607985480943,0.9147005444646098,0.15245009074410162,0.20984573502722323,0.6185344827586207
0.09459977020298736,0.19647644580620452,0.782171581769437,0.181443891229414,0.3631750287246266,0.44733818460360014,0.26302183071620067,0.8344504021447721,0.23219073152049025
0.8352843675541283,0.04174867916709831,0.989951310473428,0.40557339687143895,0.752822956593805,0.2785662488345592,0.6926344141717601,0.16575157981974517,0.2681031803584378
0.34168368992581444,0.7427158370067735,0.36910009676378885,0.19159230190302118,0.6283195355338136,0.6090742930867649,0.7686270293516826,0.7097086334802709,0.8572196538006666
0.6082150101419879,0.4238336713995943,0.24705882352941178,0.18012170385395537,0.3781947261663286,0.675659229208925,0.28732251521298174,0.1766734279918864,0.5436105476673428
0.9515985790408525,0.11711811722912967,0.8323712255772646,0.5503996447602132,0.8059502664298401,0.22757548845470693,0.4515985790408526,0.373556838365897,0.8782193605683837
0.056815604445452486,0.2102517577682014,0.5698571104558857,0.337151281469721,0.8997505103198004,0.20718983896575188,0.6533227489226582,0.6765706509412566,0.9928555227942845
0.8284182305630027,0.4724881909868505,0.2623515894293374,0.4548704200178731,0.2515000638325035,0.9756159836588791,0.39665517681603474,0.41580492786927103,0.7984169539129324
0.9297115384615384,0.9094230769230769,0.34048076923076925,0.20971153846153845,0.6685576923076924,0.8738461538461538,0.6075961538461538,0.05269230769230769,0.07586538461538461
0.5049860390905465,0.6542680494615077,0.5718986836856801,0.3670721978460311,0.3619864379736737,0.2025329078579976,0.6484842441164739,0.3896090945353012,0.16643398484244115
0.952920382421467,0.6084196995259902,0.2856913312444766,0.3024825259098578,0.14589861010685307,0.19715594119064836,0.3879649714790713,0.4473367076403953,0.7067566481883185
0.49798147708382806,0.31049631916409404,0.991094751840418,0.9534552362859179,0.20268344811208738,0.980645927333175,0.5302778437425789,0.1517454286392781,0.7335549750653052
0.35938127762153477,0.37685817597428684,0.11560867818400965,0.32362394535958217,0.8518481317798312,0.28967456809963843,0.29610285255122537,0.892125351546806,0.18139815186822017
0.9749212897622408,0.06883074584735642,0.3643469764412116,0.08717837368363912,0.9674302464444686,0.9061991097600695,0.9737270654652046,0.6636630116165454,0.783519704700901
0.025716581837664076,0.6428252522546656,0.9561567997142602,0.2623448522189481,0.5326368425752299,0.9816947941780516,0.5466559514242343,0.0786677381909099,0.35815697830163407
0.8489125404905137,0.037251272559000466,0.2826237852845905,0.4451642757982416,0.679199444701527,0.8457889865802869,0.8830402591392874,0.5544886626561777,0.31432207311429894
0.7633142372162105,0.9942711648631445,0.33237852747719077,0.9748567791215786,0.5672607680882665,0.40441332484617015,0.5324633991088479,0.2015701251856567,0.585508168894547
0.05498676081200353,0.4735216240070609,0.7320388349514563,0.10070609002647837,0.2473080317740512,0.3391879964695499,0.09214474845542807,0.01703442188879082,0.7481023830538394
0.039616346955796494,0.037635529608006674,0.6866138448707256,0.8561301084236864,0.12510425354462051,0.9592368640533778,0.29514178482068393,0.43379899916597164,0.09403669724770643
0.9479142116427056,0.057624322413386754,0.7362715060098987,0.7975489040773038,0.6573179354230497,0.22979024275276927,0.23202922460523215,0.8253594155078954,0.7233089794956399
0.458446251129178,0.14995483288166214,0.5723803071364046,0.5894308943089431,0.33751129177958444,0.5230352303523035,0.4203929539295393,0.2032520325203252,0.2601626016260163
0.2343646262116585,0.2927898021511087,0.5963351480547072,0.8098526092152437,0.22135174611605365,0.3316956579471518,0.9749037312441907,0.9810118178196786,0.06572832293188155
0.6555267702936096,0.7630397236614853,0.4386873920552677,0.4813471502590674,0.6466321243523316,0.024265975820379964,0.4913644214162349,0.9105354058721934,0.30690846286701207
0.6261408450704226,0.6029295774647887,0.26061971830985914,0.7365633802816901,0.17825352112676057,0.8967887323943662,0.783887323943662,0.6067605633802817,0.8796619718309859
0.5669158878504673,0.25009345794392523,0.22476635514018692,0.9766355140186916,0.10074766355140187,0.011401869158878504,0.7576635514018691,0.1416822429906542,0.3165420560747664
0.8766414262436499,0.1295888047541455,0.4618997412057893,0.2535224767564459,0.9697114923799482,0.9926195725103039,0.07792581232627241,0.9548547876928976,0.3866577206939519
0.714377406931964,0.6690812396845773,0.606821932880983,0.5456629378323858,0.21410232899321474,0.2729690078855676,0.4672657252888318,0.7960755547405098,0.8639281129653402
0.303441876159946,0.39387548506833137,0.6024970474101569,0.22414374894550362,0.006664417074405264,0.618862831111861,0.705584612788932,0.5052303020077611,0.8480681626455205
0.8601700634363612,0.14158455931974626,0.6771494128762316,0.9963557835065461,0.5891483331083817,0.6768794709137536,0.21176946956404374,0.983803482251316,0.3140774733432312
0.798569725864124,0.4566041824683064,0.17986780799653268,0.6584678730089933,0.02871383681872359,0.09589337956441651,0.930436667027847,0.571784592046809,0.983530176617185
0.39749209909266997,0.06320725864002447,0.24049342440615762,0.10092771944132939,0.3428484045264553,0.9036599041696401,0.9048832704658987,0.5967988581914568,0.6925272708736875
0.8575217483556121,0.171016337789094,0.13590070019096118,0.7311691067260768,0.0793549755994059,0.5790367069806917,0.14746446000424357,0.254402715892213,0.4761298535964354
0.06251276813074566,0.8918283963227783,0.06322778345250256,0.5704800817160368,0.7711950970377937,0.8628192032686415,0.24024514811031664,0.7442288049029622,0.1463738508682329
0.012766429840142096,0.7331261101243339,0.5429618117229129,0.5106571936056838,0.38876554174067496,0.06616341030195382,0.988898756660746,0.7122557726465364,0.2800843694493783
0.8787126039529107,0.8076466141051949,0.691867372286424,0.8988011664326601,0.02548871368398315,0.4751053029484826,0.4149476185333189,0.4064153796306297,0.9314180797062318
0.3106124924196483,0.45372953305033353,0.3981807155852031,0.8228016979987871,0.38483929654335963,0.6389326864766525,0.4184354154032747,0.26791995148574893,0.15949060036385687
0.5019070031648137,0.5058833076361275,0.6387243366063459,0.5875192729043253,0.6041548324271687,0.658118964537856,0.5170007303416376,0.16659904244096405,0.8257729448997809
0.9467938526762056,0.1197668256491786,0.9489136195018548,0.3519872813990461,0.013142554319024908,0.17530471648118706,0.6358240593534711,0.5441441441441441,0.8326444091149974
0.45619624084103216,0.3928002548582351,0.9850270786874801,0.1780821917808219,0.8214930444940002,0.332802378676861,0.6724009769565679,0.4120208134225337,0.5321227567165764
0.6747102212855638,0.3200210748155954,0.8234984193888304,0.13740779768177028,0.9054794520547945,0.12781875658587988,0.48050579557428874,0.18524762908324552,0.836986301369863
0.41601110596945856,0.8247339194817215,0.8988894030541416,0.7889865802869042,0.1036557149467839,0.6101341971309578,0.25694123091161497,0.07438685793614068,0.5466219342896808
0.017481226147974885,0.6363412532315647,0.956420041856457,0.0646312938569494,0.6161516681029177,0.844023144158562,0.6104887356887849,0.4178259263818786,0.6432352579096393
0.6902061347272906,0.4570470460597692,0.9375678074760825,0.43091034618798696,0.7949501923266594,0.2374987671367985,0.6536147549067955,0.54413650261367,0.5616924746030181
0.11934840425531915,0.7074468085106383,0.6686613475177305,0.47750443262411346,0.744459219858156,0.8650265957446809,0.3091755319148936,0.4109042553191489,0.3971631205673759
0.5850068341919882,0.29923246766901485,0.13668383976448323,0.45736515613500156,0.6674377037114919,0.08379770791714856,0.91494059510041,0.5927872989170434,0.7698454421196509
0.15744631185807656,0.6101774042950514,0.5605742296918768,0.8447712418300654,0.205765639589169,0.53828197945845,0.6094771241830066,0.6193977591036415,0.8913398692810458
0.6866714623368616,0.17284965573938957,0.3530983454937828,0.28147158565409514,0.4603843387113349,0.0715239954783681,0.8433871133490906,0.7774123933819751,0.531702805467064
0.06387971493134018,0.9487224057013732,0.76629584564575,0.3151399269946115,0.4732313575525813,0.10664001390578828,0.9127411785155571,0.1507039805318964,0.5408482530853468
0.9291666666666667,0.8433333333333334,0.9879761904761905,0.7044047619047619,0.8932142857142857,0.4467857142857143,0.12321428571428572,0.38357142857142856,0.9436904761904762
0.7899505766062603,0.6510502471169687,0.34441927512355847,0.7680189456342669,0.12366144975288303,0.8972405271828665,0.18163097199341022,0.15722817133443162,0.8972405271828665
0.38517038517038515,0.39671439671439673,0.18392718392718393,0.04451104451104451,0.7377067377067377,0.9691419691419692,0.8430458430458431,0.16539016539016538,0.5874125874125874
0.9781814385635244,0.7965340849775551,0.5018269130389393,0.7499739012423009,0.6498590667084246,0.05094477502870863,0.9684727006994467,0.9024950412360372,0.8824511953231026
0.5095461301017492,0.42974734194581,0.21996112953012462,0.8000457299645592,0.27232193895049733,0.6111809763347433,0.4850805990625357,0.9499256888075912,0.48588087344232306
0.8498849884988499,0.6791679167916792,0.5710571057105711,0.48794879487948795,0.7507750775077507,0.11331133113311331,0.256025602560256,0.6660666066606661,0.1712171217121712
0.370250606305578,0.49019805982215037,0.9645311236863379,0.7781932093775262,0.1357113985448666,0.2830436540016168,0.9620048504446241,0.9350242522231205,0.8553961196443007
0.1492491572172847,0.39197057922157524,0.9444274185310042,0.3798140770252324,0.6766779037695372,0.1461844927980386,0.2627438962100317,0.8489120441311676,0.3888037593216876
0.1619156214367161,0.45610034207525657,0.12190318233647766,0.5208873224836736,0.4123561729034933,0.7331812998859749,0.4013683010262258,0.4699906706748212,0.26671504094537163
0.8595976073953235,0.5854268624252311,0.0013050570962479609,0.18053289831430125,0.4290375203915171,0.9395323545405111,0.09048395867319195,0.9276780859162589,0.1759651984774334
