$\lambda_M$,$M_\mathrm{min}$,$M_\mathrm{max}$,$\lambda_\mu$,$\mu_\mathrm{min}$,$\mu_\mathrm{max}$,$\mu_a$,$\sigma_a$,$R$
0.5767058823529412,0.010470588235294117,0.5294117647058824,0.00035294117647058826,0.3557647058823529,0.8268235294117647,0.22364705882352942,0.18176470588235294,0.9997647058823529
0.7181167456396814,0.04244379473737272,0.8160096783949995,0.019860873071882248,0.6504687972577881,0.705413852202843,0.8420203649561447,0.4986389757031959,1.0
0.5615927001244297,0.3441725425134799,0.16632102861883036,0.0018249688925756947,0.002737453338863542,0.6751555371215263,0.46511820821236,0.3239319784321858,1.0
0.999789628694646,0.9169033343851899,0.7427158935521195,0.0,0.08267592300410224,0.009361523088250763,0.8282318291785,0.9687598611549385,1.0
1.0,0.14706228658895562,0.8651830919580831,0.0282585658777817,0.4484869892852938,0.31767337807606266,0.0655834216413517,0.20098904980572235,1.0
0.9926930001058986,0.2318119241766388,0.4514455151964418,0.047654347135444246,0.03685269511807688,0.5293868474001906,0.21116170708461293,0.3295562850788944,1.0
0.8215430402930403,0.4017857142857143,0.40453296703296704,0.0,0.028388278388278388,0.7797619047619048,0.06467490842490843,0.5789835164835165,1.0
0.9587000677048071,0.12920334010381404,0.2612277138343489,0.0,0.24328593996840442,0.843037689009253,0.8651545926427443,0.5058677499435793,1.0
1.0,0.3500312434909394,0.21224744844823995,0.0013538846073734639,0.0749843782545303,0.8770047906686107,0.7420329098104561,0.9376171630910227,0.9995834201208081
0.41555606617647056,0.12224264705882353,0.07892922794117647,0.0,0.3463924632352941,0.576171875,0.13694852941176472,0.7395450367647058,1.0
0.999334294907356,0.8141573283035615,0.23477199600576945,0.001664262731609897,0.10551425718406746,0.6875624098524353,0.34416953289692664,0.982358815044935,1.0
1.0,0.9575457394117053,0.3372081269584555,0.0,0.44475892044880216,0.05084403113312443,0.45547356716870513,0.12817143434751846,1.0
0.9818332814284231,0.5161424270736011,0.3932315997093325,0.0,0.02148863282466521,0.7240734973528495,0.23554448250804527,0.41202117720336345,1.0
1.0,0.4135882480017282,0.7126809246057464,0.00010801468999783971,0.026787643119464247,0.4448044934111039,0.5502268308489955,0.05562756534888745,1.0
0.9998898071625344,0.5688154269972452,0.4368044077134986,0.0,0.19074380165289256,0.946556473829201,0.8189531680440771,0.3011570247933884,0.9994490358126722
1.0,0.42539777844491145,0.041829280496347446,0.00020014009806864806,0.12418693085159611,0.3680576403482438,0.3817672370659462,0.7897528269788853,1.0
1.0,0.3646055437100213,0.7060935921894288,0.00011222085063404781,0.8035012905397823,0.959937156323645,0.727527774660532,0.6931881943665132,1.0
0.9985937939439392,0.492453360832474,0.31152151495265773,0.142870535295772,0.0,0.36214493297084466,0.4039561263710509,0.767038530045936,1.0
0.9994751758161016,0.24099926524614254,0.740841817990973,0.00262412091949197,0.6613834365487562,0.20772541198698435,0.5098142122389,0.5403589797417865,1.0
1.0,0.3768487959907102,0.029580735851362915,0.38797213054638796,0.7181273682923848,0.5443099865542109,0.3513017968463513,0.7909790979097909,1.0
